,顏色,單價,成本,系列,產品,訂單時間,性別,年紀,廣告代號all,尺寸,訂單編號,去識別化會員編碼
8941,,572.0,372.0,系列11,產品11-35,2019-06-13T13:10:15,FEMALE,24.0,廣告_KBMK_D,無,570570,L_CBY_00941
8942,black,1028.0,419.0,系列3,產品3-12,2017-04-21T15:24:30,FEMALE,34.0,廣告_自然流量,L,295113,L_CBY_00352
8943,gray,1028.0,418.0,系列3,產品3-18,2017-04-21T15:24:30,FEMALE,34.0,廣告_自然流量,XS,295113,L_CBY_00352
8944,navyblue,1028.0,419.0,系列3,產品3-12,2017-04-21T15:24:30,FEMALE,34.0,廣告_自然流量,L,295113,L_CBY_00352
8945,,247.0,161.0,系列3,產品3-36,2017-04-21T15:24:30,FEMALE,34.0,廣告_自然流量,無,295113,L_CBY_00352
8946,white,883.0,367.0,系列98,產品98-29,2017-05-14T09:20:59,FEMALE,34.0,廣告_critei_critei,XS,303369,L_CBY_00352
8947,white,883.0,367.0,系列9,產品9-29,2017-05-14T09:20:59,FEMALE,34.0,廣告_critei_critei,XS,303369,L_CBY_00352
8948,gray,793.0,419.0,系列1,產品1-3,2016-09-14T16:13:12,,28.0,廣告_KDPOD_qrtist,M,233586,L_CBY_01710
8949,gray,916.0,419.0,系列16,產品16-12,2016-09-14T16:13:12,,28.0,廣告_KDPOD_qrtist,L,233586,L_CBY_01710
8950,,656.0,345.0,系列11,產品11-35,2019-03-15T02:02:13,FEMALE,30.0,廣告_GINEMK_D,無,541977,L_CBY_03782
8951,,327.0,173.0,系列11,產品11-35,2019-03-15T02:02:13,FEMALE,30.0,廣告_GINEMK_D,無,541977,L_CBY_03782
8952,trigrayblack,1066.0,459.0,系列211,產品211-11,2017-11-08T09:22:44,FEMALE,28.0,廣告_自然流量,S,379224,L_CBY_02229
8953,,563.0,306.0,系列63,產品63-16,2017-11-08T09:22:44,FEMALE,28.0,廣告_自然流量,無,379224,L_CBY_02229
8954,gray,821.0,426.0,系列58,產品58-3,2017-11-08T09:22:44,FEMALE,28.0,廣告_自然流量,S,379224,L_CBY_02229
8955,white,780.0,373.0,系列58,產品58-3,2017-11-08T09:22:44,FEMALE,28.0,廣告_自然流量,S,379224,L_CBY_02229
8956,,1629.0,773.0,系列3,產品3-93,2018-11-15T05:09:47,FEMALE,36.0,廣告_B2KMP_P,L,496251,L_CBY_02123
8957,,1135.0,441.0,系列3,產品3-35,2018-11-15T05:09:47,FEMALE,36.0,廣告_B2KMP_P,無,496251,L_CBY_02123
8958,tiffanygreen,882.0,418.0,系列37,產品37-18,2016-06-01T07:43:01,FEMALE,30.0,廣告_ikip_POD,M,200445,L_CBY_03787
8959,,1202.0,538.0,系列37,產品37-37,2016-06-01T07:43:01,FEMALE,30.0,廣告_ikip_POD,45cm,200445,L_CBY_03787
8960,navyblue,821.0,443.0,系列61,產品61-12,2017-08-28T15:33:13,FEMALE,32.0,廣告_自然流量,L,351432,L_CBY_02503
8961,skyblue,1105.0,426.0,系列61,產品61-12,2017-08-28T15:33:13,FEMALE,32.0,廣告_自然流量,L,351432,L_CBY_02503
8962,gray,898.0,418.0,系列103,產品103-18,2016-05-11T08:13:17,FEMALE,36.0,廣告_自然流量,S,193272,L_CBY_01328
8963,irontrigray,910.0,419.0,系列103,產品103-3,2016-05-11T08:13:17,FEMALE,36.0,廣告_自然流量,XS,193272,L_CBY_01328
8964,irontrigray,910.0,419.0,系列103,產品103-12,2016-05-11T08:13:17,FEMALE,36.0,廣告_自然流量,L,193272,L_CBY_01328
8965,navyblue,910.0,419.0,系列103,產品103-12,2016-05-11T08:13:17,FEMALE,36.0,廣告_自然流量,L,193272,L_CBY_01328
8966,jeanblue,793.0,454.0,系列50,產品50-12,2016-10-22T05:48:14,MALE,6.0,廣告_KDPOD_select,XL,244026,L_CBY_04917
8967,jeanblue,893.0,454.0,系列469,產品469-3,2016-10-22T05:48:14,MALE,6.0,廣告_KDPOD_select,M,244026,L_CBY_04917
8968,lemonyellow,893.0,419.0,系列88,產品88-12,2016-10-22T05:48:14,MALE,6.0,廣告_KDPOD_select,XL,244026,L_CBY_04917
8969,lemonyellow,893.0,419.0,系列88,產品88-3,2016-10-22T05:48:14,MALE,6.0,廣告_KDPOD_select,M,244026,L_CBY_04917
8970,irontrigray,1105.0,436.0,系列27,產品27-12,2017-03-25T09:02:02,MALE,6.0,廣告_B2KP_D,XL,283719,L_CBY_04917
8971,black,1105.0,419.0,系列27,產品27-3,2017-03-25T09:02:02,MALE,6.0,廣告_B2KP_D,M,283719,L_CBY_04917
8972,gray,1035.0,475.0,系列16,產品16-30,2017-06-26T03:08:25,FEMALE,28.0,廣告_KDP_D,F,323973,L_CBY_01590
8973,navyblue,1035.0,475.0,系列209,產品209-30,2017-06-26T03:08:25,FEMALE,28.0,廣告_KDP_D,F,323973,L_CBY_01590
8974,whitetrigray,875.0,467.0,系列16,產品16-11,2017-10-15T17:56:50,FEMALE,28.0,廣告_critei_critei,2XL,373281,L_CBY_01590
8975,whitenavyblue,875.0,467.0,系列3,產品3-11,2017-10-15T17:56:50,FEMALE,28.0,廣告_critei_critei,2XL,373281,L_CBY_01590
8976,,164.0,41.0,系列30,產品30-35,2016-12-29T02:14:03,FEMALE,32.0,廣告_B2KMK_redecvelipe,無,260253,L_CBY_00631
8977,white,780.0,367.0,系列36,產品36-18,2016-06-11T12:42:35,FEMALE,,廣告_critei_critei,S,204300,L_CBY_00044
8978,white,780.0,367.0,系列9,產品9-18,2016-06-11T12:42:35,FEMALE,,廣告_critei_critei,S,204300,L_CBY_00044
8979,white,821.0,367.0,系列224,產品224-18,2017-07-05T01:06:48,FEMALE,28.0,廣告_KDP_D,XS,328068,L_CBY_04800
8980,,819.0,396.0,系列157,產品157-37,2017-07-05T01:06:48,FEMALE,28.0,廣告_KDP_D,35cm,328068,L_CBY_04800
8981,white,821.0,367.0,系列131,產品131-18,2017-07-05T01:06:48,FEMALE,28.0,廣告_KDP_D,XS,328068,L_CBY_04800
8982,hamred,1278.0,456.0,系列5,產品5-22,2017-01-20T10:10:53,MALE,,廣告_critei_critei,S,265311,L_CBY_00735
8983,lemonyellow,910.0,419.0,系列4,產品4-3,2016-05-05T20:37:35,FEMALE,34.0,廣告_ikip_POD,L,191841,L_CBY_03948
8984,tiffanygreen,910.0,419.0,系列4,產品4-3,2016-05-05T20:37:35,FEMALE,34.0,廣告_ikip_POD,L,191841,L_CBY_03948
8985,watermelonred,910.0,419.0,系列4,產品4-12,2016-05-05T20:37:35,FEMALE,34.0,廣告_ikip_POD,L,191841,L_CBY_03948
8986,lemonyellow,819.0,418.0,系列4,產品4-18,2016-05-22T01:13:40,FEMALE,34.0,廣告_ikip_dress01,M,196644,L_CBY_03948
8987,lemonyellow,819.0,418.0,系列47,產品47-18,2016-05-22T01:13:40,FEMALE,34.0,廣告_ikip_dress01,M,196644,L_CBY_03948
8988,watermelonred,819.0,418.0,系列122,產品122-18,2016-05-22T01:13:40,FEMALE,34.0,廣告_ikip_dress01,M,196644,L_CBY_03948
8989,navyblue,819.0,418.0,系列122,產品122-18,2016-05-22T01:13:40,FEMALE,34.0,廣告_ikip_dress01,M,196644,L_CBY_03948
8990,tiffanygreen,819.0,418.0,系列122,產品122-18,2016-05-22T01:13:40,FEMALE,34.0,廣告_ikip_dress01,M,196644,L_CBY_03948
8991,tiffanygreen,492.0,291.0,系列122,產品122-15,2016-05-22T01:13:40,FEMALE,34.0,廣告_ikip_dress01,110,196644,L_CBY_03948
8992,,428.0,137.0,系列4,產品4-2,2017-05-10T08:58:43,FEMALE,34.0,廣告_KDP_D,無,302073,L_CBY_03948
8993,,492.0,237.0,系列4,產品4-26,2017-05-10T08:58:43,FEMALE,34.0,廣告_KDP_D,無,302073,L_CBY_03948
8994,,576.0,263.0,系列4,產品4-27,2017-05-10T08:58:43,FEMALE,34.0,廣告_KDP_D,無,302073,L_CBY_03948
8995,,428.0,137.0,系列4,產品4-2,2017-05-10T08:58:43,FEMALE,34.0,廣告_KDP_D,無,302073,L_CBY_03948
8996,white,821.0,367.0,系列51,產品51-18,2017-05-10T08:58:43,FEMALE,34.0,廣告_KDP_D,M,302073,L_CBY_03948
8997,tiffanygreen,1028.0,436.0,系列23,產品23-12,2017-05-10T08:58:43,FEMALE,34.0,廣告_KDP_D,2XL,302073,L_CBY_03948
8998,lemonyellow,1028.0,418.0,系列23,產品23-18,2017-05-10T08:58:43,FEMALE,34.0,廣告_KDP_D,M,302073,L_CBY_03948
8999,lemonyellow,492.0,291.0,系列23,產品23-15,2017-05-10T08:58:43,FEMALE,34.0,廣告_KDP_D,130,302073,L_CBY_03948
9000,,428.0,137.0,系列99,產品99-2,2017-05-10T08:58:43,FEMALE,34.0,廣告_KDP_D,無,302073,L_CBY_03948
9001,gray,806.0,533.0,系列76,產品76-31,2018-03-21T19:22:42,FEMALE,34.0,廣告_ikip_ctq,M,415317,L_CBY_03948
9002,skyblue,821.0,424.0,系列76,產品76-29,2018-03-21T19:22:42,FEMALE,34.0,廣告_ikip_ctq,M,415317,L_CBY_03948
9003,navyblue,971.0,479.0,系列76,產品76-30,2018-03-21T19:22:42,FEMALE,34.0,廣告_ikip_ctq,M,415317,L_CBY_03948
9004,tiffanygreen,410.0,298.0,系列318,產品318-15,2018-08-13T20:45:36,FEMALE,34.0,廣告_KDP_C,130,464688,L_CBY_03948
9005,lemonyellow,327.0,459.0,系列8,產品8-75,2018-08-13T20:45:36,FEMALE,34.0,廣告_KDP_C,M,464688,L_CBY_03948
9006,white,262.0,403.0,系列8,產品8-75,2018-08-13T20:45:36,FEMALE,34.0,廣告_KDP_C,M,464688,L_CBY_03948
9007,babypink,327.0,459.0,系列8,產品8-75,2018-08-13T20:45:36,FEMALE,34.0,廣告_KDP_C,M,464688,L_CBY_03948
9008,babypink,985.0,433.0,系列4,產品4-29,2019-06-19T07:33:20,FEMALE,34.0,廣告_ikip_ctq,M,571791,L_CBY_03948
9009,skyblue,985.0,433.0,系列4,產品4-29,2019-06-19T07:33:20,FEMALE,34.0,廣告_ikip_ctq,M,571791,L_CBY_03948
9010,babyblue,985.0,428.0,系列4,產品4-18,2019-06-19T07:33:20,FEMALE,34.0,廣告_ikip_ctq,M,571791,L_CBY_03948
9011,babypink,985.0,428.0,系列4,產品4-18,2019-06-19T07:33:20,FEMALE,34.0,廣告_ikip_ctq,M,571791,L_CBY_03948
9012,white,985.0,383.0,系列4,產品4-3,2019-06-19T07:33:20,FEMALE,34.0,廣告_ikip_ctq,M,571791,L_CBY_03948
9013,white,883.0,373.0,系列26,產品26-3,2017-11-11T23:01:35,FEMALE,38.0,廣告_KDP_D,M,380085,L_CBY_03512
9014,,1096.0,753.0,系列8,產品8-35,2018-11-03T09:34:14,FEMALE,22.0,廣告_自然流量,無,492393,L_CBY_02877
9015,lemonyellow,865.0,419.0,系列80,產品80-3,2016-06-02T15:50:46,FEMALE,30.0,廣告_B2K_jqejqe,M,201069,L_CBY_01203
9016,lemonyellow,520.0,291.0,系列80,產品80-15,2016-06-02T15:50:46,FEMALE,30.0,廣告_B2K_jqejqe,130,201069,L_CBY_01203
9017,irontrigray,1028.0,426.0,系列28,產品28-12,2017-08-29T15:31:58,FEMALE,30.0,廣告_自然流量,L,351810,L_CBY_01203
9018,white,656.0,377.0,系列28,產品28-3,2017-08-29T15:31:58,FEMALE,30.0,廣告_自然流量,M,351810,L_CBY_01203
9019,white,821.0,377.0,系列9,產品9-3,2017-08-29T15:31:58,FEMALE,30.0,廣告_自然流量,M,351810,L_CBY_01203
9020,gray,1028.0,426.0,系列22,產品22-12,2017-08-29T15:31:58,FEMALE,30.0,廣告_自然流量,M,351810,L_CBY_01203
9021,white,821.0,375.0,系列22,產品22-29,2017-08-29T15:31:58,FEMALE,30.0,廣告_自然流量,M,351810,L_CBY_01203
9022,gray,1028.0,426.0,系列22,產品22-12,2017-08-29T15:31:58,FEMALE,30.0,廣告_自然流量,M,351810,L_CBY_01203
9023,navyblue,985.0,459.0,系列1,產品1-12,2018-07-11T18:37:00,FEMALE,32.0,廣告_KDP_P,2XL,452481,L_CBY_04041
9024,black,985.0,443.0,系列1,產品1-3,2018-07-11T18:37:00,FEMALE,32.0,廣告_KDP_P,2XL,452481,L_CBY_04041
9025,gray,821.0,443.0,系列1,產品1-12,2018-07-23T10:58:35,FEMALE,32.0,廣告_KDP_D,2XL,455925,L_CBY_04041
9026,armygreen,821.0,459.0,系列1,產品1-12,2018-07-23T10:58:35,FEMALE,32.0,廣告_KDP_D,2XL,455925,L_CBY_04041
9027,,1096.0,921.0,系列8,產品8-35,2018-07-27T13:50:17,FEMALE,32.0,廣告_edmMK_D,無,458202,L_CBY_04041
9028,,1096.0,921.0,系列8,產品8-35,2018-09-10T08:35:06,FEMALE,32.0,廣告_自然流量,無,473001,L_CBY_04041
9029,,574.0,494.0,系列8,產品8-35,2018-09-10T08:35:06,FEMALE,32.0,廣告_自然流量,無,473001,L_CBY_04041
9030,,1461.0,1234.0,系列8,產品8-35,2019-01-23T14:40:36,FEMALE,32.0,廣告_GINEP_C,無,526350,L_CBY_04041
9031,,1278.0,962.0,系列8,產品8-35,2019-08-27T17:47:23,FEMALE,32.0,廣告_自然流量,無,590301,L_CBY_04041
9032,,1612.0,1128.0,系列8,產品8-35,2019-01-23T17:11:04,FEMALE,,廣告_GINEMK_D,無,526419,L_CBY_03558
9033,,1629.0,689.0,系列1,產品1-35,2019-09-11T04:58:03,FEMALE,,廣告_edmMP_D,無,594120,L_CBY_03558
9034,black,962.0,456.0,系列9,產品9-22,2016-12-26T14:20:43,FEMALE,30.0,廣告_critei_critei,S,258618,L_CBY_04926
9035,burgundy,903.0,456.0,系列190,產品190-22,2016-12-26T14:20:43,FEMALE,30.0,廣告_critei_critei,S,258618,L_CBY_04926
9036,black,1426.0,827.0,系列410,產品410-6,2016-12-26T14:20:43,FEMALE,30.0,廣告_critei_critei,S,258618,L_CBY_04926
9037,armygreen,952.0,479.0,系列44,產品44-30,2018-06-26T16:10:47,FEMALE,26.0,廣告_KDP_P,M,444915,L_CBY_00667
9038,,821.0,301.0,系列2,產品2-105,2018-06-26T16:10:47,FEMALE,26.0,廣告_KDP_P,M,444915,L_CBY_00667
9039,jeanblue,949.0,454.0,系列56,產品56-3,2016-05-14T03:09:02,FEMALE,44.0,廣告_自然流量,S,194010,L_CBY_00748
9040,white,780.0,370.0,系列179,產品179-3,2016-05-14T03:09:02,FEMALE,44.0,廣告_自然流量,S,194010,L_CBY_00748
9041,tiffanygreen,1066.0,418.0,系列47,產品47-18,2016-07-02T04:05:58,FEMALE,44.0,廣告_自然流量,S,210963,L_CBY_00748
9042,white,780.0,370.0,系列7,產品7-3,2016-05-17T09:59:10,FEMALE,32.0,廣告_ikip_POD,S,194982,L_CBY_02825
9043,irontrigray,910.0,419.0,系列7,產品7-12,2016-05-17T09:59:10,FEMALE,32.0,廣告_ikip_POD,XXL,194982,L_CBY_02825
9044,lemonyellow,492.0,291.0,系列7,產品7-15,2016-05-17T09:59:10,FEMALE,32.0,廣告_ikip_POD,110,194982,L_CBY_02825
9045,white,760.0,370.0,系列10,產品10-3,2016-09-19T01:32:20,FEMALE,32.0,廣告_KDMK_cqmp,M,235347,L_CBY_02825
9046,babypink,428.0,350.0,系列10,產品10-20,2016-09-19T01:32:20,FEMALE,32.0,廣告_KDMK_cqmp,110,235347,L_CBY_02825
9047,lemonyellow,642.0,329.0,系列10,產品10-21,2017-01-03T04:01:30,FEMALE,32.0,廣告_critei_critei,130,261762,L_CBY_02825
9048,white,821.0,423.0,系列10,產品10-22,2017-01-03T04:01:30,FEMALE,32.0,廣告_critei_critei,L,261762,L_CBY_02825
9049,tiffanygreen,642.0,329.0,系列10,產品10-21,2017-01-03T04:02:58,FEMALE,32.0,廣告_critei_critei,90,261765,L_CBY_02825
9050,black,987.0,502.0,系列10,產品10-23,2017-01-03T04:02:58,FEMALE,32.0,廣告_critei_critei,XXL,261765,L_CBY_02825
9051,navyblue,821.0,419.0,系列6,產品6-3,2017-05-20T05:25:23,FEMALE,104.0,廣告_自然流量,M,305391,L_CBY_00662
9052,jeanblue,1028.0,436.0,系列117,產品117-12,2017-05-20T05:25:23,FEMALE,104.0,廣告_自然流量,XL,305391,L_CBY_00662
9053,armygreen,1028.0,419.0,系列117,產品117-3,2017-05-20T05:25:23,FEMALE,104.0,廣告_自然流量,M,305391,L_CBY_00662
9054,,1464.0,518.0,系列11,產品11-36,2017-10-05T15:07:16,FEMALE,104.0,廣告_B2KM_D,無,370173,L_CBY_00662
9055,armygreen,1040.0,439.0,系列117,產品117-12,2017-11-04T03:40:05,FEMALE,104.0,廣告_自然流量,L,378279,L_CBY_00662
9056,whitenavyblue,987.0,426.0,系列81,產品81-11,2017-11-04T03:40:05,FEMALE,104.0,廣告_自然流量,L,378279,L_CBY_00662
9057,armygreen,1734.0,839.0,系列117,產品117-6,2018-01-04T04:19:55,FEMALE,104.0,廣告_edmP_D,L,393561,L_CBY_00662
9058,,985.0,689.0,系列3,產品3-36,2019-07-21T18:21:35,FEMALE,104.0,廣告_自然流量,無,580533,L_CBY_00662
9059,,1069.0,642.0,系列3,產品3-35,2019-07-21T18:21:35,FEMALE,104.0,廣告_自然流量,無,580533,L_CBY_00662
9060,,1069.0,642.0,系列3,產品3-35,2019-07-21T18:21:35,FEMALE,104.0,廣告_自然流量,無,580533,L_CBY_00662
9061,gray,1045.0,806.0,系列208,產品208-6,2016-01-05T08:16:37,FEMALE,34.0,廣告_critei_critei,S,161664,L_CBY_04603
9062,gray,1045.0,806.0,系列208,產品208-9,2016-01-05T08:16:37,FEMALE,34.0,廣告_critei_critei,M,161664,L_CBY_04603
9063,gray,908.0,816.0,系列7,產品7-6,2016-03-17T03:12:11,FEMALE,38.0,廣告_ikip_ctq,S,179445,L_CBY_01979
9064,gray,908.0,816.0,系列7,產品7-9,2016-03-17T03:12:11,FEMALE,38.0,廣告_ikip_ctq,L,179445,L_CBY_01979
9065,,882.0,415.0,系列7,產品7-37,2016-03-17T03:12:11,FEMALE,38.0,廣告_ikip_ctq,35cm,179445,L_CBY_01979
9066,babypink,776.0,424.0,系列3,產品3-29,2018-06-15T05:13:47,FEMALE,32.0,廣告_KDP_P,XS,442668,L_CBY_03288
9067,babypink,776.0,424.0,系列3,產品3-29,2018-06-15T05:13:47,FEMALE,32.0,廣告_KDP_P,S,442668,L_CBY_03288
9068,gray,776.0,424.0,系列3,產品3-29,2018-06-15T05:13:47,FEMALE,32.0,廣告_KDP_P,M,442668,L_CBY_03288
9069,hamred,776.0,424.0,系列3,產品3-29,2018-06-15T05:13:47,FEMALE,32.0,廣告_KDP_P,M,442668,L_CBY_03288
9070,white,821.0,403.0,系列3,產品3-18,2018-06-15T05:13:47,FEMALE,32.0,廣告_KDP_P,S,442668,L_CBY_03288
9071,gray,804.0,707.0,系列129,產品129-13,2016-03-05T11:33:12,FEMALE,36.0,廣告_critei_critei,M,176811,L_CBY_01767
9072,navyblue,804.0,697.0,系列208,產品208-13,2016-03-05T11:33:12,FEMALE,36.0,廣告_critei_critei,M,176811,L_CBY_01767
9073,,492.0,248.0,系列7,產品7-26,2016-09-27T05:06:25,FEMALE,30.0,廣告_自然流量,無,236913,L_CBY_00680
9074,white,656.0,375.0,系列9,產品9-18,2017-07-29T16:53:09,FEMALE,30.0,廣告_自然流量,XS,338688,L_CBY_00680
9075,white,821.0,375.0,系列41,產品41-18,2017-07-29T16:53:09,FEMALE,30.0,廣告_自然流量,XS,338688,L_CBY_00680
9076,white,821.0,375.0,系列153,產品153-18,2017-07-29T16:53:09,FEMALE,30.0,廣告_自然流量,XS,338688,L_CBY_00680
9077,white,656.0,375.0,系列9,產品9-18,2017-08-27T16:49:01,FEMALE,30.0,廣告_自然流量,S,351000,L_CBY_00680
9078,gray,821.0,424.0,系列41,產品41-18,2017-08-27T16:49:01,FEMALE,30.0,廣告_自然流量,S,351000,L_CBY_00680
9079,white,656.0,375.0,系列153,產品153-18,2017-08-27T16:49:01,FEMALE,30.0,廣告_自然流量,S,351000,L_CBY_00680
9080,gray,821.0,424.0,系列112,產品112-18,2017-08-27T16:49:01,FEMALE,30.0,廣告_自然流量,S,351000,L_CBY_00680
9081,navyblue,393.0,308.0,系列53,產品53-15,2019-04-05T03:13:39,FEMALE,30.0,廣告_自然流量,110,547032,L_CBY_00680
9082,eggyellow,393.0,308.0,系列84,產品84-15,2019-04-05T03:13:39,FEMALE,30.0,廣告_自然流量,110,547032,L_CBY_00680
9083,white,883.0,370.0,系列12,產品12-12,2017-05-26T02:43:48,MALE,24.0,廣告_KDP_D,L,307728,L_CBY_00252
9084,navyblue,821.0,419.0,系列12,產品12-12,2017-05-26T02:43:48,MALE,24.0,廣告_KDP_D,L,307728,L_CBY_00252
9085,,469.0,211.0,系列23,產品23-38,2016-04-13T13:24:56,FEMALE,38.0,廣告_B2K_pid,無,185715,L_CBY_03849
9086,,469.0,211.0,系列23,產品23-38,2016-04-13T13:24:56,FEMALE,38.0,廣告_B2K_pid,無,185715,L_CBY_03849
